12866,Roerbakgroente met snelle pindasaus van Jackie Groenen,ketjap manis,2.0,el;;
12867,Roerbakgroente met snelle pindasaus van Jackie Groenen,gembersiroop,1.0,el;;
12868,Roerbakgroente met snelle pindasaus van Jackie Groenen,kipfiletblokjes,400.0,g;;
12869,Roerbakgroente met snelle pindasaus van Jackie Groenen,rode peper,1.0,;;
12870,Roerbakgroente met snelle pindasaus van Jackie Groenen,Japanse wokgroente kastanjechampignons &amp; peulen,800.0,g;
12871,Stamppotje rode biet met geitenkaas en notentopping,kruimige aardappel,1.0,kg;;
12872,Stamppotje rode biet met geitenkaas en notentopping,verse tijm,4.0,takje;;
12873,Stamppotje rode biet met geitenkaas en notentopping,ongezouten walnoten,75.0,g;;
12874,Stamppotje rode biet met geitenkaas en notentopping,pompoenpitten,25.0,g;;
12875,Stamppotje rode biet met geitenkaas en notentopping,geroosterde amandelen,75.0,g;;
12876,Stamppotje rode biet met geitenkaas en notentopping,belegen geitenkaas,150.0,g;;
12877,Stamppotje rode biet met geitenkaas en notentopping,halfvolle melk,200.0,ml;;
12878,Stamppotje rode biet met geitenkaas en notentopping,geraspte bietjes,800.0,g;;
12879,Notenbrood  met appel en kaneel,ongezouten roomboter,25.0,g;;
12880,Notenbrood  met appel en kaneel,hazelnoten,50.0,g;;
12881,Notenbrood  met appel en kaneel,ongezouten pecannoten,50.0,g;;
12882,Notenbrood  met appel en kaneel,appel,1.0,;;
12883,Notenbrood  met appel en kaneel,gemalen kaneel,1.0,tl;;
12884,Notenbrood  met appel en kaneel,gemalen kardemom,1.0,tl;;
12885,Notenbrood  met appel en kaneel,blanke rozijnen,40.0,g;;
12886,Notenbrood  met appel en kaneel,muesli,100.0,g;;
12887,Notenbrood  met appel en kaneel,halfvolle melk,300.0,ml;;
12888,Notenbrood  met appel en kaneel,volkoren tarwemeel,200.0,g;;
12889,Notenbrood  met appel en kaneel,patent tarwebloem,200.0,g;;
12890,Notenbrood  met appel en kaneel,zout,1.5,tl;;
12891,Notenbrood  met appel en kaneel,gedroogde gist,10.5,g;;
12910,Smokey garnalen met avocado,diepvries rauwe ongepelde reuzengarnaal,450.0,g;;
12911,Smokey garnalen met avocado,limoen,1.0,;;
12912,Smokey garnalen met avocado,verse koriander,15.0,g;;
12913,Smokey garnalen met avocado,diced chipotle pepper,1.0,el;;
12914,Smokey garnalen met avocado,extra vierge olijfolie,4.0,el;;
12915,Smokey garnalen met avocado,mayonaise,4.0,el;;
12916,Smokey garnalen met avocado,rode ui,1.0,;;
12917,Smokey garnalen met avocado,snoepkomkommer,3.0,;;
12918,Smokey garnalen met avocado,eetrijpe avocado,2.0,;;
12919,Smokey garnalen met avocado,tuinkers,1.0,bakje;;
12920,Entrecote bakken,entrecote,300.0,g;;
12921,Entrecote bakken,ongezouten roomboter,25.0,g;;
12922,Ribeye bakken,ribeye,2.0,stuk;;
12923,Ribeye bakken,ongezouten roomboter,25.0,g;;
12924,Sperziebonen koken,sperziebonen,600.0,g;;
12933,Foe yong hai,middelgrote ui,2.0,;;
12934,Foe yong hai,knoflook,2.0,teen;;
12935,Foe yong hai,zonnebloemolie,3.0,el;;
12936,Foe yong hai,tomato frito,330.0,g;;
12937,Foe yong hai,gembersiroop,3.0,el;;
12938,Foe yong hai,zoete chilisaus,3.0,el;;
12939,Foe yong hai,azijn,1.0,el;;
12940,Foe yong hai,maizena,1.0,el;;
12941,Foe yong hai,Chinese wokgroente sugarsnaps,400.0,g;;
12942,Foe yong hai,middelgroot ei,8.0,;;
12943,Tjap tjoy kip,middelgrote ui,2.0,;;
12944,Tjap tjoy kip,knoflook,2.0,teen;;
12945,Tjap tjoy kip,champignons,250.0,;;
12946,Tjap tjoy kip,rode paprika,1.0,;;
12947,Tjap tjoy kip,komkommer,1.0,;;
12948,Tjap tjoy kip,minimaiskolfjes in blik,400.0,g;;
12949,Tjap tjoy kip,zonnebloemolie,3.0,el;;
12950,Tjap tjoy kip,sesamolie,1.0,el;;
12951,Tjap tjoy kip,kipfiletreepjes,300.0,g;;
12952,Tjap tjoy kip,taugé,125.0,g;;
12953,Tjap tjoy kip,water,150.0,ml;;
12954,Tjap tjoy kip,kippenbouillontablet,0.5,;;
12955,Tjap tjoy kip,sambal oelek,0.5,el;;
12956,Tjap tjoy kip,oestersaus,1.0,el;;
12957,Tjap tjoy kip,ketjap manis,3.0,el;;
12958,Tjap tjoy kip,maizena,2.0,el;;
12959,Ei koken,middelgroot ei,4.0,;;
12960,Zalmcocktail,citroen,0.25,;;
12961,Zalmcocktail,crème fraîche,75.0,g;;
12962,Zalmcocktail,mayonaise,4.0,el;;
12963,Zalmcocktail,ketchup,2.0,el;;
12964,Zalmcocktail,whisky,1.0,el;;
12965,Zalmcocktail,tabasco,1.0,tl;;
12966,Zalmcocktail,verse krulpeterselie,5.0,g;;
12967,Zalmcocktail,wilde roze zalm in blik,213.0,g;;
12968,Zalmcocktail,botersla,100.0,g;;
12969,Zalmcocktail,wilde zalmeitjes in pot,4.0,tl;;
12970,Kniepertjes,ongezouten roomboter,150.0,g;;
12971,Kniepertjes,middelgroot ei,2.0,;;
12972,Kniepertjes,vanillesuiker,8.0,g;;
12973,Kniepertjes,witte basterdsuiker,200.0,g;;
12974,Kniepertjes,gemalen kaneel,1.0,tl;;
12975,Kniepertjes,zout,1.0,mespunt;;
12976,Kniepertjes,jonge jenever,2.0,el;;
12977,Kniepertjes,tarwebloem,250.0,g;;
12978,Kniepertjes,water,200.0,ml;;
12993,Varkenshaas bakken,varkenshaas,2.0,stuk;;
12994,Varkenshaas bakken,ongezouten roomboter,30.0,g;;
12995,Ossenhaas bakken,ossenhaas,4.0,stuk;;
12996,Ossenhaas bakken,ongezouten roomboter,50.0,g;;
12997,Gourmetten stap voor stap,verse Italiaanse kruiden,10.0,g;;
12998,Gourmetten stap voor stap,milde olijfolie,8.0,el;;
12999,Gourmetten stap voor stap,biefstukpuntje,300.0,g;;
13000,Gourmetten stap voor stap,verse zalmfilet,300.0,g;;
13001,Gourmetten stap voor stap,sojasaus,2.0,el;;
13002,Gourmetten stap voor stap,kipfiletblokjes,400.0,g;;
13003,Gourmetten stap voor stap,verse bieslook,10.0,g;;
13004,Gourmetten stap voor stap,middelgroot ei,6.0,;;
13005,Gourmetten stap voor stap,geraspte jong belegen kaas,100.0,g;;
13006,Gourmetten stap voor stap,voorgekookte krieltjes,400.0,g;;
13007,Gourmetten stap voor stap,champignons,250.0,g;;
13008,Gourmetten stap voor stap,bosuitje,3.0,;;
13009,Gourmetten stap voor stap,courgette,1.0,;;
13010,Gourmetten stap voor stap,rode paprika,1.0,;;
13011,Gourmetten stap voor stap,komkommer,1.0,;;
13012,Gourmetten stap voor stap,cherrytomaten,250.0,g;;
13013,Gourmetten stap voor stap,robuust stokbrood wit,1.0,;;
13014,Gourmetten stap voor stap,robuust stokbrood bruin,1.0,;;
13015,Gourmetten stap voor stap,falafel,200.0,g;;
13016,Gourmetten stap voor stap,hummus rode biet,100.0,g;;
13017,Gourmetten stap voor stap,truffelmayonaise,100.0,;;
13018,Gourmetten stap voor stap,cocktailsaus,100.0,ml;;
13019,Gourmetten stap voor stap,satésaus,500.0,ml;;
13020,Vegan meringuetaart met amandel en bramen,citroen,1.0,;;
13021,Vegan meringuetaart met amandel en bramen,biologische kikkererwten in pot,350.0,g;;
13022,Vegan meringuetaart met amandel en bramen,fijne kristalsuiker,250.0,g;;
13023,Vegan meringuetaart met amandel en bramen,tarwebloem,150.0,;;
13024,Vegan meringuetaart met amandel en bramen,baking soda,1.0,tl;;
13025,Vegan meringuetaart met amandel en bramen,zout,0.25,tl;;
13026,Vegan meringuetaart met amandel en bramen,kokosolie,50.0,g;;
13027,Vegan meringuetaart met amandel en bramen,amandel drink ongezoet,125.0,ml;;
13028,Vegan meringuetaart met amandel en bramen,Nielsen Massey Madagascar bourbon vanille-extract,1.0,tl;;
13029,Vegan meringuetaart met amandel en bramen,amandelschaafsel,30.0,g;;
13030,Vegan meringuetaart met amandel en bramen,koelverse yochurt kokos ongezoet,600.0,g;;
13031,Vegan meringuetaart met amandel en bramen,soja-topping (plantaardig alternatief voor slagroom),250.0,g;;
13032,Vegan meringuetaart met amandel en bramen,bramen,125.0,g;;
13033,Vegan meringuetaart met amandel en bramen,Kaapse goudbes,100.0,g;;
13034,Vegan meringuetaart met amandel en bramen,verse basilicum,3.0,takje;;
13035,Mini meringuetaartjes met frambozen en rozenwater,gepelde pistachenoten,25.0,g;;
13036,Mini meringuetaartjes met frambozen en rozenwater,mascarpone,125.0,g;;
13037,Mini meringuetaartjes met frambozen en rozenwater,volle kwark,100.0,g;;
13038,Mini meringuetaartjes met frambozen en rozenwater,poedersuiker,1.0,el;;
13039,Mini meringuetaartjes met frambozen en rozenwater,Souq rozenwater,0.5,tl;;
13040,Mini meringuetaartjes met frambozen en rozenwater,gevriesdroogde fruit mix,2.0,el;;
13041,Mini meringuetaartjes met frambozen en rozenwater,roombotercakeje naturel,2.0,;;
13042,Mini meringuetaartjes met frambozen en rozenwater,schuimkransjes,4.0,stuk;;
13043,Mini meringuetaartjes met frambozen en rozenwater,schuimkransjes,4.0,;;
13044,Mini meringuetaartjes met frambozen en rozenwater,frambozen,75.0,g;;
13051,Kerstkrans van knakworsten en bladerdeeg,diepvries roomboterbladerdeeg,4.0,plak;;
13052,Kerstkrans van knakworsten en bladerdeeg,cocktailworstjes,16.0,;;
13053,Kerstkrans van knakworsten en bladerdeeg,middelgroot ei,1.0,;;
13054,Kerstkrans van knakworsten en bladerdeeg,verse basilicum,5.0,g;;
13055,Kerstkrans van knakworsten en bladerdeeg,snoeptomaatjes,100.0,g;;
13056,Gevulde eieren met avocado,middelgroot ei,6.0,;;
13057,Gevulde eieren met avocado,eetrijpe avocado,1.0,;;
13058,Gevulde eieren met avocado,verse platte peterselie,5.0,g;;
13059,Gevulde eieren met avocado,mayonaise,3.0,el;;
13060,Gevulde eieren met avocado,citroensap,1.0,tl;;
13061,Gevulde eieren met avocado,wilde-zalmeitjes,20.0,g;;
13076,Italiaanse kip-tomatenstoof met venkel en olijven,scharrelkip,1.0,;;
13077,Italiaanse kip-tomatenstoof met venkel en olijven,Italiaanse kruidenmix,20.0,;;
13078,Italiaanse kip-tomatenstoof met venkel en olijven,ongezouten roomboter,50.0,g;;
13079,Italiaanse kip-tomatenstoof met venkel en olijven,middelgrote ui,1.0,;;
13080,Italiaanse kip-tomatenstoof met venkel en olijven,knoflook,2.0,teen;;
13081,Italiaanse kip-tomatenstoof met venkel en olijven,venkelknol,2.0,;;
13082,Italiaanse kip-tomatenstoof met venkel en olijven,cherrytomaten,250.0,g;;
13083,Italiaanse kip-tomatenstoof met venkel en olijven,zwarte olijven in plakjes,100.0,g;;
13084,Italiaanse kip-tomatenstoof met venkel en olijven,krachtbouillon tomaat,350.0,ml;;
"13085,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",ongezouten roomboter,50.0,g";
"13086,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",Bonne Maman abrikozen meer fruit minder suiker,5.0,el";
"13087,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",zelfrijzend bakmeel,225.0,g";
"13088,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",karnemelk,300.0,ml";
"13089,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",zout,1.0,mespunt";
"13090,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",middelgroot ei,1.0,";
"13091,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",blauwe bessen,150.0,g";
"13092,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",Griekse yoghurt,100.0,g";
"13093,""Pancakes met abrikozenspread, Griekse yoghurt &amp";" blauwe bessen"",verse munt,3.0,takje";
13100,Roomijs met appel en speculaas-pecancrumble,fijne kristalsuiker,50.0,g;;
13101,Roomijs met appel en speculaas-pecancrumble,tarwebloem,50.0,;;
13102,Roomijs met appel en speculaas-pecancrumble,koek- en speculaaskruiden,1.0,el;;
13103,Roomijs met appel en speculaas-pecancrumble,ongezouten roomboter,45.0,g;;
13104,Roomijs met appel en speculaas-pecancrumble,gezouten pecannoten,30.0,g;;
13105,Roomijs met appel en speculaas-pecancrumble,Elstar appel,2.0,;;
13106,Roomijs met appel en speculaas-pecancrumble,vanilleroomijs,8.0,bolletje;;
13125,Snelle kokossoep met Hollandse garnalen,kokosmelk,400.0,ml;;
13126,Snelle kokossoep met Hollandse garnalen,soto kruiden,3.0,el;;
13127,Snelle kokossoep met Hollandse garnalen,heet water,400.0,ml;;
13128,Snelle kokossoep met Hollandse garnalen,shiitake,100.0,g;;
13129,Snelle kokossoep met Hollandse garnalen,groene-aspergetips,100.0,g;;
13130,Snelle kokossoep met Hollandse garnalen,verse koriander,7.5,g;;
13131,Snelle kokossoep met Hollandse garnalen,verse Hollandse garnalen,100.0,g;;
13132,Mexican mule,limoen,1.0,;;
13133,Mexican mule,jalapeñopeper,0.5,;;
13134,Mexican mule,crushed ice,200.0,g;;
13135,Mexican mule,tequila silver,120.0,ml;;
13136,Mexican mule,gemberbier,500.0,ml;;
13137,Mexican mule,gembersiroop,2.0,el;;
13138,Espresso martini,espresso,120.0,ml;;
13139,Espresso martini,wodka,100.0,ml;;
13140,Espresso martini,koffielikeur,100.0,ml;;
13141,Espresso martini,ijsblokjes,8.0,;;
13142,Mulled Cider,verse gember,3.0,cm;;
13143,Mulled Cider,sinaasappel,1.0,;;
13144,Mulled Cider,appelcider,900.0,ml;;
13145,Mulled Cider,kaneelstokje,2.0,;;
13146,Mulled Cider,steranijs,4.0,stuk;;
13147,Mulled Cider,kruidnagel,4.0,;;
13148,Mulled Cider,appelchips,4.0,stukje;;
13149,Geitenkaas-truffelrol met pistache-crunch,verse geitenkaas naturel,200.0,g;;
13150,Geitenkaas-truffelrol met pistache-crunch,truffeltapenade,1.0,el;;
13151,Geitenkaas-truffelrol met pistache-crunch,gepelde pistachenoten,40.0,g;;
13152,Geitenkaas-truffelrol met pistache-crunch,gedroogde cranberry's,40.0,g;;
13158,Chocolate-citrus-layercake met rubytopping,extra pure chocolade,150.0,g;;
13159,Chocolate-citrus-layercake met rubytopping,ongezouten roomboter,150.0,g;;
13160,Chocolate-citrus-layercake met rubytopping,donkere basterdsuiker,150.0,g;;
13161,Chocolate-citrus-layercake met rubytopping,zout,1.0,mespunt;;
13162,Chocolate-citrus-layercake met rubytopping,middelgroot ei,3.0,;;
13163,Chocolate-citrus-layercake met rubytopping,zelfrijzend bakmeel,150.0,g;;
13164,Chocolate-citrus-layercake met rubytopping,citroen,0.5,;;
13165,Chocolate-citrus-layercake met rubytopping,sinaasappel,0.5,;;
13166,Chocolate-citrus-layercake met rubytopping,roomkaas naturel,300.0,g;;
13167,Chocolate-citrus-layercake met rubytopping,poedersuiker,80.0,g;;
13168,Chocolate-citrus-layercake met rubytopping,Delicata ruby chocolade,100.0,g;;
13169,Chocolate-citrus-layercake met rubytopping,Van Vliet perenrood suiker voor stoofperen,1.0,el;;
13183,Witte chocolademousse met blauwe bessen,witte chocolade,150.0,g;;
13184,Witte chocolademousse met blauwe bessen,ricotta,100.0,g;;
13185,Witte chocolademousse met blauwe bessen,verse slagroom,125.0,g;;
13186,Witte chocolademousse met blauwe bessen,diepvries blauwe bessen,125.0,g;;
13187,Witte chocolademousse met blauwe bessen,gezouten pecannoten,2.0,el;;
13188,Chocolademousse,ongezouten roomboter,50.0,g;;
13189,Chocolademousse,middelgroot ei,3.0,;;
13190,Chocolademousse,pure chocolade 70%,150.0,g;;
13191,Chocolademousse,poedersuiker,25.0,g;;
13192,Chocolademousse,Nielsen Massey Madagascar bourbon vanille-extract,1.0,tl;;
13193,Chocolademousse,verse slagroom,75.0,ml;;
13194,Chocolademousse,gevriesdroogde fruit mix,2.0,el;;
13195,Crème brûlée ijs,vanillestokje,1.0,;;
13196,Crème brûlée ijs,verse slagroom,500.0,ml;;
13197,Crème brûlée ijs,gecondenseerde melk in blik,379.0,g;;
13198,Crème brûlée ijs,fijne kristalsuiker,200.0,;;
13199,Crème brûlée ijs,water,3.0,el;;
13200,Crème brûlée,vanillestokje,1.0,;;
13201,Crème brûlée,verse slagroom,500.0,ml;;
13202,Crème brûlée,middelgroot ei,4.0,;;
13203,Crème brûlée,fijne kristalsuiker,120.0,g;;
13237,Meringuekrans met exotisch fruit,citroen,1.0,;;
13238,Meringuekrans met exotisch fruit,middelgroot ei,5.0,;;
13239,Meringuekrans met exotisch fruit,fijne kristalsuiker,150.0,g;;
13240,Meringuekrans met exotisch fruit,poedersuiker,150.0,g;;
13241,Meringuekrans met exotisch fruit,maizena,1.0,el;;
13242,Meringuekrans met exotisch fruit,diepvries passievruchtblokje,125.0,g;;
13243,Meringuekrans met exotisch fruit,carambola,1.0,;;
13244,Meringuekrans met exotisch fruit,ananas,0.25,;;
13245,Meringuekrans met exotisch fruit,mango,0.5,;;
13246,Meringuekrans met exotisch fruit,koelverse yochurt kokos ongezoet,300.0,g;;
13247,Meringuekrans met exotisch fruit,lemon curd,100.0,g;;
13248,Tiramisu,espresso,200.0,ml;;
13249,Tiramisu,middelgroot ei,4.0,;;
13250,Tiramisu,fijne kristalsuiker,125.0,g;;
13251,Tiramisu,mascarpone,500.0,g;;
13252,Tiramisu,lange vingers,250.0,g;;
13253,Tiramisu,cacaopoeder,10.0,g;;
13267,Stoofpeertjes,stoofpeertjes,1.0,kg;;
13268,Stoofpeertjes,citroen,1.0,;;
13269,Stoofpeertjes,soepele rode wijn,0.75,liter;;
13270,Stoofpeertjes,Van Vliet perenrood suiker voor stoofperen,150.0,g;;
13271,Stoofpeertjes,kaneelstokje,1.0,;;
13272,Stoofpeertjes,kruidnagel,4.0,;;
13273,Stoofpeertjes,kardemompeulen,6.0,;;
13274,Pommes duchesse met truffeltapenade,kruimige aardappel,1.0,kg;;
13275,Pommes duchesse met truffeltapenade,middelgroot ei,1.0,;;
13276,Pommes duchesse met truffeltapenade,Parmigiano Reggiano,50.0,g;;
13277,Pommes duchesse met truffeltapenade,gezouten roomboter,100.0,g;;
13278,Pommes duchesse met truffeltapenade,truffeltapenade,80.0,g;;
13279,Eendenborst met Arabische kruiden en pastinaakpuree,eendenborst,2.0,;;
13280,Eendenborst met Arabische kruiden en pastinaakpuree,baharat,1.0,tl;;
13281,Eendenborst met Arabische kruiden en pastinaakpuree,zout,1.5,tl;;
13282,Eendenborst met Arabische kruiden en pastinaakpuree,ongezouten roomboter,25.0,g;;
13283,Eendenborst met Arabische kruiden en pastinaakpuree,pastinaak,800.0,g;;
13284,Eendenborst met Arabische kruiden en pastinaakpuree,knoflook,2.0,teen;;
13285,Eendenborst met Arabische kruiden en pastinaakpuree,sinaasappel,1.0,;;
13286,Eendenborst met Arabische kruiden en pastinaakpuree,Souq rozenharissa,3.0,el;;
13287,Eendenborst met Arabische kruiden en pastinaakpuree,crème fraîche,125.0,g;;
13288,Eendenborst met Arabische kruiden en pastinaakpuree,Euroma sumak,1.0,el;;
13289,Eendenborst met Arabische kruiden en pastinaakpuree,geroosterde amandelen,50.0,g;;
13290,Eendenborst met Arabische kruiden en pastinaakpuree,verse platte peterselie,7.5,g;;
13300,Geroosterde spruiten met druiven en blauwe kaas,geschoonde spruitjes,350.0,g;;
13301,Geroosterde spruiten met druiven en blauwe kaas,milde olijfolie,2.0,el;;
13302,Geroosterde spruiten met druiven en blauwe kaas,pitloze rode druiven,100.0,g;;
13303,Geroosterde spruiten met druiven en blauwe kaas,Blue d'Auvergne blauwaderkaas 50+,50.0,g;;
13304,Geroosterde spruiten met druiven en blauwe kaas,gezouten cashewnoten,30.0,g;;
13305,Gevulde varkenshaas,varkenshaas,500.0,g;;
13306,Gevulde varkenshaas,grove mosterd,2.0,el;;
13307,Gevulde varkenshaas,gegrilde yorkham,100.0,g;;
13308,Gevulde varkenshaas,verse koriander,15.0,g;;
13309,Gevulde varkenshaas,jalapeñopeper in pot,2.0,el;;
13310,Gevulde varkenshaas,emmentaler,100.0,g;;
13311,Gevulde varkenshaas,ongezouten roomboter,30.0,g;;
13312,Varkenshaas champignon-roomsaus,scharrelvarkenshaas,600.0,g;;
13313,Varkenshaas champignon-roomsaus,ongezouten roomboter,30.0,g;;
13314,Varkenshaas champignon-roomsaus,kastanjechampignon,250.0,g;;
13315,Varkenshaas champignon-roomsaus,medium sherry,50.0,ml;;
13316,Varkenshaas champignon-roomsaus,bospaddenstoelenfond,250.0,ml;;
13317,Varkenshaas champignon-roomsaus,verse slagroom,125.0,ml;;
13318,Venkelsalade met hazelnoten,venkelknol,2.0,;;
13319,Venkelsalade met hazelnoten,sinaasappel,2.0,;;
13320,Venkelsalade met hazelnoten,dijonmosterd,1.0,tl;;
13321,Venkelsalade met hazelnoten,extra vierge olijfolie,2.0,el;;
13322,Venkelsalade met hazelnoten,ongebrande hazelnoten,40.0,g;;
13323,Geroosterde wortels met citroen-sesamsaus,geschilde bospeen,600.0,g;;
13324,Geroosterde wortels met citroen-sesamsaus,Souq rozenharissa,2.0,tl;;
13325,Geroosterde wortels met citroen-sesamsaus,milde olijfolie,2.0,el;;
13326,Geroosterde wortels met citroen-sesamsaus,citroen,1.0,;;
13327,Geroosterde wortels met citroen-sesamsaus,Souq tahina,1.0,el;;
13328,Geroosterde wortels met citroen-sesamsaus,vloeibare honing,1.0,tl;;
13329,Geroosterde wortels met citroen-sesamsaus,verse munt,4.0,takje;;
13330,Kabeljauwhaasje in bacon,Italiaanse kruidenmix,20.0,g;;
13331,Kabeljauwhaasje in bacon,citroen,1.0,;;
13332,Kabeljauwhaasje in bacon,milde olijfolie,6.0,el;;
13333,Kabeljauwhaasje in bacon,verse kabeljauwhaas,500.0,g;;
13334,Kabeljauwhaasje in bacon,bacon,200.0,g;;
13335,Scholrolletjes met zalm in wittewijnsaus,wit brood,2.0,sneetje;;
13336,Scholrolletjes met zalm in wittewijnsaus,halfvolle melk,4.0,el;;
13337,Scholrolletjes met zalm in wittewijnsaus,sjalot,2.0,;;
13338,Scholrolletjes met zalm in wittewijnsaus,verse platte peterselie,15.0,g;;
13339,Scholrolletjes met zalm in wittewijnsaus,citroen,1.0,;;
13340,Scholrolletjes met zalm in wittewijnsaus,verse zalmfilet,160.0,g;;
13341,Scholrolletjes met zalm in wittewijnsaus,zwarte peper,1.0,tl;;
13342,Scholrolletjes met zalm in wittewijnsaus,verse scholfilet,660.0,g;;
13343,Scholrolletjes met zalm in wittewijnsaus,ongezouten roomboter,15.0,g;;
13344,Scholrolletjes met zalm in wittewijnsaus,droge witte wijn,250.0,ml;;
13345,Scholrolletjes met zalm in wittewijnsaus,visfond,380.0,ml;;
13346,Scholrolletjes met zalm in wittewijnsaus,verse slagroom,125.0,ml;;
13347,Scholrolletjes met zalm in wittewijnsaus,zeekraal,100.0,g;;
13348,Scholrolletjes met zalm in wittewijnsaus,water,200.0,ml;;
13349,Gestoofde rodekool met mandarijn en rozijnen,rodekool,0.5,;;
13350,Gestoofde rodekool met mandarijn en rozijnen,mandarijn,8.0,;;
13351,Gestoofde rodekool met mandarijn en rozijnen,ongezouten roomboter,25.0,g;;
13352,Gestoofde rodekool met mandarijn en rozijnen,cremaceto classico,3.0,el;;
13353,Gestoofde rodekool met mandarijn en rozijnen,blanke rozijnen,50.0,g;;
13354,Vegetarische paddenstoelenstoof met knolselderijpuree,middelgrote ui,4.0,;;
13355,Vegetarische paddenstoelenstoof met knolselderijpuree,winterpeen,300.0,g;;
13356,Vegetarische paddenstoelenstoof met knolselderijpuree,milde olijfolie,2.0,el;;
13357,Vegetarische paddenstoelenstoof met knolselderijpuree,funghi porcini secchi (gedroogd eekhoorntjesbrood),15.0,g;;
13358,Vegetarische paddenstoelenstoof met knolselderijpuree,heet water,500.0,ml;;
13359,Vegetarische paddenstoelenstoof met knolselderijpuree,knoflook,2.0,teen;;
13360,Vegetarische paddenstoelenstoof met knolselderijpuree,verse tijm,7.5,g;;
13361,Vegetarische paddenstoelenstoof met knolselderijpuree,paddenstoelenmelange,600.0,g;;
13362,Vegetarische paddenstoelenstoof met knolselderijpuree,tarwebloem,2.0,el;;
13363,Vegetarische paddenstoelenstoof met knolselderijpuree,sojasaus,3.0,el;;
13364,Vegetarische paddenstoelenstoof met knolselderijpuree,kruimige aardappel,1.0,kg;;
13365,Vegetarische paddenstoelenstoof met knolselderijpuree,knolselderij,700.0,g;;
13366,Vegetarische paddenstoelenstoof met knolselderijpuree,walnootolie,3.0,el;;
13367,Geroosterde-bloemkoolsalade,bloemkool,1.0,;;
13368,Geroosterde-bloemkoolsalade,middelgrote ui,1.0,;;
13369,Geroosterde-bloemkoolsalade,maizena,1.0,el;;
13370,Geroosterde-bloemkoolsalade,milde olijfolie,75.0,ml;;
13371,Geroosterde-bloemkoolsalade,knoflook,2.0,teen;;
13372,Geroosterde-bloemkoolsalade,gemalen kurkuma (koenjit),1.0,el;;
13373,Geroosterde-bloemkoolsalade,gemalen komijnzaad,1.0,tl;;
13374,Geroosterde-bloemkoolsalade,chilivlokken,0.25,tl;;
13375,Geroosterde-bloemkoolsalade,citroen,0.5,;;
13376,Geroosterde-bloemkoolsalade,verse platte peterselie,20.0,g;;
13377,Geroosterde-bloemkoolsalade,verse munt,15.0,g;;
13378,Geroosterde-bloemkoolsalade,zongerijpte granaatappelpitjes,100.0,g;;
13379,Vega Wellington,zoete aardappel,750.0,g;;
13380,Vega Wellington,ube,500.0,g;;
13381,Vega Wellington,zachte geitenkaas,200.0,g;;
13382,Vega Wellington,verse bieslook,25.0,g;;
13383,Vega Wellington,citroen,1.0,;;
13384,Vega Wellington,semi-gedroogd cherrytomaatje,100.0,g;;
13385,Vega Wellington,gerookte amandelen,50.0,g;;
13386,Vega Wellington,gedroogde salie,2.0,tl;;
13387,Vega Wellington,vers bladerdeeg,270.0,g;;
13388,Vega Wellington,middelgroot ei,1.0,;;
13389,Haricots verts gewikkeld in pancetta ,haricots verts,350.0,g;;
13390,Haricots verts gewikkeld in pancetta ,pancetta,8.0,plakje;;
13391,Côte de boeuf met zwarte knoflookboter,côte de boeuf,1.0,kg;;
13392,Côte de boeuf met zwarte knoflookboter,gezouten roomboter,100.0,g;;
13393,Côte de boeuf met zwarte knoflookboter,Balsajo zwarte knoflook,1.0,bol;;
13394,Makkelijke rodewijnsaus,soepele rode wijn,500.0,ml;;
13395,Makkelijke rodewijnsaus,vleesfond,380.0,ml;;
13396,Makkelijke rodewijnsaus,ongezouten roomboter,80.0,g;;
13403,Romanescocake,romanesco,300.0,g;;
13404,Romanescocake,courgette,1.0,;;
13405,Romanescocake,citroen,1.0,;;
13406,Romanescocake,verse tijm,4.0,takje;;
13407,Romanescocake,Zwitserse Gruyère,150.0,g;;
13408,Romanescocake,middelgroot ei,10.0,;;
13409,Romanescocake,zelfrijzend bakmeel,100.0,g;;
13410,Romanescocake,hot currypoeder,2.0,tl;;
13411,Romanescocake,zout,1.0,tl;;
13412,Geroosterde aardappelen uit de oven,pommes gourmandine,1.0,kg;;
13413,Geroosterde aardappelen uit de oven,ongezouten roomboter,50.0,g;;
13414,Geroosterde aardappelen uit de oven,milde olijfolie,2.0,el;;
13415,Geroosterde aardappelen uit de oven,knoflook,3.0,teen;;
13416,Geroosterde aardappelen uit de oven,verse rozemarijn,3.0,takje;;
13422,Gepekelde kalkoen met bourbonsaus en crispy baconbits,grof zeezout,250.0,g;;
13423,Gepekelde kalkoen met bourbonsaus en crispy baconbits,fijne kristalsuiker,150.0,g;;
13424,Gepekelde kalkoen met bourbonsaus en crispy baconbits,water,1.0,liter;;
13425,Gepekelde kalkoen met bourbonsaus en crispy baconbits,citroen,2.0,;;
